"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000132330",23.9165192605567,0.499820255440414,0.366189738455751,1.36492152278268,0.172277716815752,0.255815764281361,"51540","51540","selenocysteine lyase"
"ENSG00000239900",951.669449386744,-0.088743414536493,0.0650220503631438,-1.36482030389486,0.172309535628814,0.255837263627606,"158","158","adenylosuccinate lyase"
"ENSG00000129682",3.10328859098525,1.47240287255019,1.07904242253474,1.36454586196103,0.172395830347228,0.255939633824009,"2258","2258","fibroblast growth factor 13"
"ENSG00000157216",935.833688343766,0.0937289398557257,0.0687008718143914,1.36430495538619,0.17247160694463,0.25602636974153,"23648","23648","single stranded DNA binding protein 3"
"ENSG00000159915",9.81449390307971,-0.821701145441871,0.60283126860883,-1.36306988079456,0.172860488051947,0.256577831058192,"353355","353355","zinc finger protein 233"
"ENSG00000173457",2424.97277434482,-0.0694528917406027,0.0510104550442331,-1.36154228932828,0.173342378771222,0.257267222250339,"26472","26472","protein phosphatase 1 regulatory inhibitor subunit 14B"
"ENSG00000100372",344.89567340312,0.135596620219191,0.0996018556600393,1.36138648542864,0.173391584702572,0.257314367401102,"10478","10478","solute carrier family 25 member 17"
"ENSG00000100916",154.411500222504,0.19560598624523,0.143701963244721,1.36119216347878,0.173452970018676,0.257379575546168,"84312","84312","BRMS1 like transcriptional repressor"
"ENSG00000115286",258.546977631372,-0.166292335088027,0.122182999860864,-1.36101041288389,0.173510398804896,0.257438900238077,"374291","374291","NADH:ubiquinone oxidoreductase core subunit S7"
"ENSG00000198780",3.7634450698917,1.31738285628243,0.968541184218821,1.36017226499766,0.17377541709334,0.25780618439368,"26049","26049","family with sequence similarity 169 member A"
"ENSG00000182687",5.91926109645385,1.01387276270328,0.74559505924362,1.35981690078769,0.173887872777584,0.257947081737429,"8811","8811","galanin receptor 2"
"ENSG00000138944",128.659956575886,-0.213193562336874,0.156792730266343,-1.35971586166478,0.173919856725181,0.257968590140074,"85352","85352","shisa like 1"
"ENSG00000114735",225.407732482256,-0.169574255177932,0.124723307577231,-1.35960357748634,0.173955405451814,0.257995381185772,"51409","51409","HemK methyltransferase family member 1"
"ENSG00000145741",4718.58003713711,-0.0608655269380998,0.0447926483604113,-1.3588284945414,0.17420094170365,0.258333570599623,"689","689","basic transcription factor 3"
"ENSG00000147889",514.176570701797,0.119338916376001,0.0878326718495627,1.35870757274015,0.174239271494745,0.258364443380249,"1029","1029","cyclin dependent kinase inhibitor 2A"
"ENSG00000130560",506.619694055993,0.117072268967106,0.0862275308090086,1.35771334130416,0.174554661779749,0.258806097869402,"10422","10422","UBA domain containing 1"
"ENSG00000138785",197.733259490312,-0.177071690957077,0.130585800136452,-1.35597967598354,0.175105634697776,0.259596918642583,"57117","57117","integrator complex subunit 12"
"ENSG00000088543",113.186463373325,-0.227205902261162,0.167570666285581,-1.35588111748597,0.175136996331289,0.259617325818531,"51161","51161","chromosome 3 open reading frame 18"
"ENSG00000101938",16.4147468232958,-0.616185106008348,0.454627290614435,-1.35536321450383,0.175301863623358,0.259835613411596,"91851","91851","chordin like 1"
"ENSG00000089639",306.386912941509,-0.145169782373047,0.107118018211999,-1.3552321523139,0.175343603823036,0.259871374264698,"51291","51291","GEM interacting protein"
"ENSG00000178149",204.629538065723,-0.172615668262361,0.127377271044664,-1.35515282158803,0.175368872380287,0.259882718270265,"55152","55152","DALR anticodon binding domain containing 3"
"ENSG00000155542",40.8400851857193,0.387523903344122,0.286333605891569,1.35340000394809,0.175927876199376,0.260684933759726,"133383","133383","SET domain containing 9"
"ENSG00000169981",137.121535754065,-0.206089964127175,0.15229802931509,-1.35320177847341,0.175991177263606,0.260752543617919,"7584","7584","zinc finger protein 35"
"ENSG00000176340",969.384241787755,-0.0940154440057913,0.0694801687532575,-1.35312630485492,0.176015283374127,0.260762073591913,"1351","1351","cytochrome c oxidase subunit 8A"
"ENSG00000115423",1.19703201909421,2.44758207789082,1.80906420987241,1.35295478432103,0.176070075817032,0.26081705809282,"1768","1768","dynein axonemal heavy chain 6"
"ENSG00000271605",2.18503256663078,-1.7983160796672,1.33127115223252,-1.35082629609411,0.176751082446716,0.261799565346737,"284021","284021","mast cell immunoglobulin like receptor 1"
"ENSG00000141854",7.65304425871625,-0.907283511648351,0.671748746115005,-1.3506292596682,0.176814223079088,0.261866798565435,"113230","113230","MISP family member 3"
"ENSG00000185386",266.784566789817,0.156033321876384,0.115531745392534,1.35056664595726,0.176834291259791,0.261870233187489,"5600","5600","mitogen-activated protein kinase 11"
"ENSG00000213988",4.82090784956612,-1.09957431842643,0.814320842307901,-1.35029617479774,0.176920998867398,0.261972342160738,"7643","7643","zinc finger protein 90"
"ENSG00000131591",156.479083393338,0.196592348543654,0.145610917129243,1.35012094161292,0.176977192005111,0.262029251464467,"54991","54991","chromosome 1 open reading frame 159"
"ENSG00000092850",0.705796552255458,-3.02674483546948,2.24224979557682,-1.34986960036308,0.177057814411885,0.262122315255163,"27285","27285","tektin 2"
"ENSG00000164309",7.48611303807272,-0.91422931108846,0.677521891265125,-1.34937235663535,0.177217395242163,0.262332241336698,"202333","202333","cardiomyopathy associated 5"
"ENSG00000112996",353.472718252497,-0.13983791640041,0.103639301932091,-1.34927497381291,0.177248660931375,0.262352201382575,"10884","10884","mitochondrial ribosomal protein S30"
"ENSG00000182446",2908.79567830287,-0.0635726687068696,0.0471516803665445,-1.34825881522509,0.177575153543527,0.26280908971624,"55666","55666","NPL4 homolog, ubiquitin recognition factor"
"ENSG00000186951",425.464748547094,0.140286304936196,0.104073133878523,1.34795887956966,0.177671608669849,0.262925467835,"5465","5465","peroxisome proliferator activated receptor alpha"
"ENSG00000184719",25.5782916882112,-0.475343890136559,0.352690831131831,-1.34776367338816,0.177734405210031,0.26299201829995,"55328","55328","renalase, FAD dependent amine oxidase"
"ENSG00000014914",158.977287846981,0.197259872299679,0.146515615735592,1.34634026079283,0.178192807297262,0.263643870724409,"10903","10903","myotubularin related protein 11"
"ENSG00000140479",2.50658567273207,1.73885669830955,1.29193517915242,1.34593184423566,0.178324497885701,0.263812257275207,"5046","5046","proprotein convertase subtilisin/kexin type 6"
"ENSG00000129158",58.9289818790008,-0.336986778140487,0.250441652366328,-1.34557001583573,0.178441226993814,0.263958478350385,"26297","26297","secretion regulating guanine nucleotide exchange factor"
"ENSG00000004866",323.720444381518,-0.143846548098678,0.10692472750562,-1.34530666062363,0.178526223506291,0.264057734497426,"7982","7982","suppression of tumorigenicity 7"
"ENSG00000170191",220.289734433191,0.166374489858536,0.123742790179964,1.34451865532183,0.178780727991007,0.264407664472665,"140838","140838","N-acetylneuraminic acid phosphatase"
"ENSG00000214517",1203.05622382922,0.0827036426683199,0.0615184157886191,1.34437211375037,0.1788280867177,0.264451196896155,"51400","51400","protein phosphatase methylesterase 1"
"ENSG00000197021",294.234388865458,-0.147833714138989,0.109975380758658,-1.34424371272159,0.178869590525143,0.26448412969201,"541578","541578","endothelium and lymphocyte associated ASCH domain 2"
"ENSG00000168876",110.110202138907,0.229725170946606,0.170902013053683,1.34419230553151,0.17888620917694,0.26448412969201,"54851","54851","ankyrin repeat domain 49"
"ENSG00000151023",1.68494538958661,2.08599088754942,1.55219605885766,1.34389652366764,0.178981850329387,0.264599020016009,"219670","219670","enkurin, TRPC channel interacting protein"
"ENSG00000198569",3.90290946762442,1.30955566780113,0.975307622053686,1.34271037997593,0.179365772304248,0.265140026508053,"142680","142680","solute carrier family 34 member 3"
"ENSG00000136754",896.102336281675,0.0929868146028635,0.0692560137189567,1.34265328900111,0.179384266509217,0.265140800248145,"10006","10006","abl interactor 1"
"ENSG00000119844",207.110646245799,0.17893934196799,0.133300202490442,1.34237862077381,0.179473263096909,0.26524577018249,"54812","54812","aftiphilin"
"ENSG00000160712",123.733718122775,-0.221940588738571,0.165348995669061,-1.34225543881001,0.179513186543545,0.265278200547222,"3570","3570","interleukin 6 receptor"
"ENSG00000206562",187.707594648371,0.179204996712805,0.133642312868599,1.34093007570892,0.179943156304206,0.26588696325611,"131965","131965","methyltransferase 6, tRNA N3-cytidine"
"ENSG00000213782",19.9070360844216,0.534608107018303,0.399176039490638,1.33927905016664,0.180479846242978,0.266653037321148,"51202","51202","DEAD-box helicase 47"
"ENSG00000114405",66.021807338037,-0.301004383006982,0.224760293107554,-1.33922401882144,0.180497755437597,0.266653037321148,"57415","57415","centrosomal protein 15"
"ENSG00000159761",3.68333866913548,1.28983561048054,0.963397803141006,1.33884009936003,0.18062273347477,0.266810954113612,"388284","388284","chromosome 16 open reading frame 86"
"ENSG00000185053",12.0840616690843,0.715931970401402,0.535020467431012,1.33813940584192,0.180850997243204,0.267121394866977,"137868","137868","sarcoglycan zeta"
"ENSG00000147231",20.313883927406,-0.529997661909233,0.396118271662031,-1.33797832572952,0.180903502312233,0.26717219951098,"55086","55086","RPA1 related single stranded DNA binding protein, X-linked"
"ENSG00000115828",51.3323236036445,-0.332727445164825,0.248863653920753,-1.33698689994633,0.181226912969987,0.267623048139244,"25797","25797","glutaminyl-peptide cyclotransferase"
"ENSG00000131873",1591.4822780138,-0.0766451130213188,0.0573325644301691,-1.33685129529959,0.181271181584683,0.267661630614533,"22856","22856","chondroitin sulfate synthase 1"
"ENSG00000117472",3.33289629899726,-1.33914489468323,1.00195451964661,-1.33653261542804,0.181375247346071,0.267788491878709,"10103","10103","tetraspanin 1"
"ENSG00000196470",98.6259366156278,0.2392718160987,0.179049517114167,1.33634438090182,0.181436736658873,0.267852472750152,"6477","6477","siah E3 ubiquitin protein ligase 1"
"ENSG00000153495",3.81561618379937,-1.25886624754329,0.942300186077275,-1.33595033317764,0.181565507680615,0.268015757910935,"121793","121793","testis expressed 29"
"ENSG00000172476",14.6825343495742,0.623133246153501,0.466476335605219,1.33583034891798,0.181604730853254,0.268046838636346,"142684","142684","RAB40A, member RAS oncogene family"
"ENSG00000168661",48.3566260949341,0.339880513963404,0.254581837208611,1.33505405448425,0.181858655511799,0.268394778775741,"90075","90075","zinc finger protein 30"
"ENSG00000141452",284.589916209395,0.146241844821495,0.109592508101277,1.3344146178893,0.182068011951998,0.26867688021002,"29919","29919","regulator of MON1-CCZ1"
"ENSG00000100294",161.889611928065,-0.193562634727138,0.145125799304073,-1.33375757897862,0.182283317687557,0.26896770368659,"27349","27349","malonyl-CoA-acyl carrier protein transacylase"
"ENSG00000277161",163.168413145534,0.208779330952201,0.156554068567737,1.33359249531013,0.182337443788294,0.269020664565248,"284098","284098","phosphatidylinositol glycan anchor biosynthesis class W"
"ENSG00000111652",1197.55306726068,0.0817659177914463,0.0613459769431322,1.33286519941224,0.182576044738418,0.269345761830879,"50813","50813","COP9 signalosome subunit 7A"
"ENSG00000167525",12.260608669673,0.696911036104606,0.523217079808407,1.3319730241983,0.182869053018942,0.269751050614024,"147011","147011","protein interacting with cyclin A1"
"ENSG00000182600",6.92078171765643,0.912473042870936,0.685220461315902,1.3316488552,0.182975602921144,0.269881240177802,"389084","389084","secondary ossification center associated regulator of chondrocyte maturation"
"ENSG00000164054",2677.50658132837,0.0655773178770141,0.0492570136727962,1.33132955060228,0.183080598936548,0.270009112026172,"51246","51246","shisa family member 5"
"ENSG00000100413",1197.2032222761,0.0794736073144969,0.0597266106478972,1.33062309165697,0.183313060471475,0.270318240325697,"171568","171568","RNA polymerase III subunit H"
"ENSG00000153707",16.3766168009113,0.602726357730875,0.452979759649544,1.33058121227576,0.183326847817468,0.270318240325697,"5789","5789","protein tyrosine phosphatase receptor type D"
"ENSG00000128536",28.9029333216351,0.474076346800499,0.356345606984236,1.33038358691334,0.183391919539028,0.270387167070933,"222256","222256","cadherin related family member 3"
"ENSG00000227124",66.4061812363324,0.299599570832681,0.225423757433583,1.3290505590164,0.183831290120035,0.271007879139789,"100131827","100131827","zinc finger protein 717"
"ENSG00000115526",142.992075279083,0.207162516364825,0.15588855227186,1.32891423613677,0.183876266511965,0.271047101220654,"9486","9486","carbohydrate sulfotransferase 10"
"ENSG00000244588",1.63926118038952,-2.09963192182958,1.58035948175169,-1.32857868483335,0.183987008153415,0.271183248580967,"642636","642636","RAD21 cohesin complex component like 1"
"ENSG00000196747",7.94256478779543,0.89185241225698,0.671351002406422,1.3284442997183,0.184031372978435,0.271204351755361,"8329","8329","H2A clustered histone 13"
"ENSG00000203666",51.1772338486213,0.340777097608073,0.256527365159342,1.32842395740664,0.184038089316435,0.271204351755361,"84288","84288","EF-hand calcium binding domain 2"
"ENSG00000088876",140.965534553679,-0.199833917793138,0.150442869940614,-1.32830434484546,0.184077584978764,0.27123546277606,"79175","79175","zinc finger protein 343"
"ENSG00000085721",859.658609565026,-0.0923732324571166,0.0695490672002901,-1.32817356401196,0.184120775548716,0.271272011428576,"54700","54700","RRN3 homolog, RNA polymerase I transcription factor"
"ENSG00000257591",6.59662288641806,1.02245310269465,0.77009136548863,1.32770363169297,0.184276033335619,0.271473649109708,"90589","90589","zinc finger protein 625"
"ENSG00000183439",16.6832994148244,-0.57801373560322,0.435433168863204,-1.32744535082675,0.184361406281367,0.271572303142501,"391712","391712","tripartite motif containing 61"
"ENSG00000142684",1.08013170919349,-2.53547938355305,1.91064668700223,-1.32702681285946,0.184499813258204,0.271721925016125,"51042","51042","zinc finger protein 593"
"ENSG00000187537",1.08013170919349,-2.53547938355305,1.91064668700223,-1.32702681285946,0.184499813258204,0.271721925016125,"404785","404785","POTE ankyrin domain family member G"
"ENSG00000116396",121.373686311051,-0.21915533043389,0.165191135085452,-1.32667730820133,0.184615450416774,0.271865091870355,"3749","3749","potassium voltage-gated channel subfamily C member 4"
"ENSG00000127561",37.3969013016478,-0.396414247830358,0.298903380129859,-1.32622872199751,0.184763948302538,0.272056616093378,"9143","9143","synaptogyrin 3"
"ENSG00000115504",1024.41743526708,0.0885985370904449,0.0668326698242706,1.32567705769357,0.184946689849,0.272298519312658,"23301","23301","EH domain binding protein 1"
"ENSG00000184162",51.3175221390327,-0.337892425437686,0.255025326394957,-1.32493674339776,0.185192132739373,0.272632680746029,"126382","126382","nuclear receptor 2C2 associated protein"
